timestamp,src_ip,src_port,dst_ip,dst_port,protocol,action,device,message,packet_size,packet_rate,byte_rate,tcp_flags
2025-08-08T05:06:04.015119Z,243.28.96.95,42011,48.189.163.97,53,UDP,ALLOW,firewall-01,Connection allowed via UDP,1684,100,88059,2
2025-08-08T05:06:04.015144Z,4.9.69.31,39259,142.224.11.30,53,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,2921,37,97271,2
2025-08-08T05:06:04.015179Z,239.9.40.124,56631,21.49.228.74,53,UDP,BLOCK,firewall-01,Connection blocked via UDP,1386,144,75363,0
2025-08-08T05:06:04.015218Z,237.71.248.247,64959,138.47.243.200,53,UDP,ALLOW,firewall-01,Connection allowed via UDP,1052,113,5348,16
2025-08-08T05:06:04.015245Z,117.171.253.165,6083,60.230.70.157,3389,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,2226,198,17921,16
2025-08-08T05:06:04.015292Z,205.97.221.35,48071,1.231.54.93,22,UDP,BLOCK,firewall-01,Connection blocked via UDP,260,32,38387,0
2025-08-08T05:06:04.015348Z,28.78.38.58,37168,39.56.237.194,3389,UDP,ALLOW,firewall-01,Connection allowed via UDP,2534,10,70145,0
2025-08-08T05:06:04.015422Z,236.38.123.60,32696,165.137.78.32,443,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,1473,134,75812,0
2025-08-08T05:06:04.015468Z,93.221.78.234,62011,198.42.19.152,53,UDP,BLOCK,firewall-01,Connection blocked via UDP,160,110,93528,16
2025-08-08T05:06:04.015516Z,141.115.189.145,52728,79.39.27.250,443,UDP,ALLOW,firewall-01,Connection allowed via UDP,2722,173,83859,0
2025-08-08T05:06:04.015575Z,106.31.104.219,36135,217.236.118.19,3389,UDP,BLOCK,firewall-01,Connection blocked via UDP,904,109,78751,1
2025-08-08T05:06:04.015603Z,147.13.55.7,51228,180.103.200.40,3389,UDP,ALLOW,firewall-01,Connection allowed via UDP,327,132,32863,1
2025-08-08T05:06:04.015642Z,187.118.139.201,8760,201.19.58.53,22,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,2304,122,1043,2
2025-08-08T05:06:04.015668Z,235.178.224.112,2313,213.123.200.80,80,UDP,BLOCK,firewall-01,Connection blocked via UDP,851,40,79988,16
2025-08-08T05:06:04.015692Z,216.35.67.15,56041,38.145.143.120,22,UDP,ALLOW,firewall-01,Connection allowed via UDP,207,119,8820,1
2025-08-08T05:06:04.015716Z,174.178.251.96,26644,159.83.180.127,443,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,2637,141,32199,1
2025-08-08T05:06:04.015740Z,251.150.95.46,26087,189.120.103.217,3389,TCP,BLOCK,firewall-01,Connection blocked via TCP,1042,2,42820,2
2025-08-08T05:06:04.015764Z,94.13.91.152,63127,230.142.109.232,22,TCP,BLOCK,firewall-01,Connection blocked via TCP,888,160,76279,0
2025-08-08T05:06:04.015807Z,36.140.49.84,57637,9.205.33.152,3389,TCP,ALLOW,firewall-01,Connection allowed via TCP,1642,179,8960,2
2025-08-08T05:06:04.015839Z,121.27.53.97,29898,188.72.249.151,80,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,195,82,2417,16
2025-08-08T05:06:04.015921Z,152.25.25.84,7295,108.188.56.147,22,UDP,ALLOW,firewall-01,Connection allowed via UDP,2156,64,50992,1
2025-08-08T05:06:04.015965Z,144.225.1.221,60731,62.202.118.143,22,TCP,ALLOW,firewall-01,Connection allowed via TCP,1039,67,26176,2
2025-08-08T05:06:04.015991Z,114.228.92.91,29038,40.163.46.36,53,TCP,ALLOW,firewall-01,Connection allowed via TCP,121,87,92253,1
2025-08-08T05:06:04.016015Z,163.126.20.236,23003,243.169.112.8,80,UDP,BLOCK,firewall-01,Connection blocked via UDP,1960,188,16677,0
2025-08-08T05:06:04.016059Z,152.216.95.58,10637,135.129.37.84,53,TCP,BLOCK,firewall-01,Connection blocked via TCP,375,103,24605,1
2025-08-08T05:06:04.016087Z,237.94.158.150,55759,186.198.63.63,3389,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,2356,2,31405,1
2025-08-08T05:06:04.016116Z,104.97.97.178,39951,143.219.189.232,22,UDP,BLOCK,firewall-01,Connection blocked via UDP,361,122,5313,16
2025-08-08T05:06:04.016142Z,30.127.10.155,10738,215.217.73.203,53,UDP,BLOCK,firewall-01,Connection blocked via UDP,2283,84,20980,2
2025-08-08T05:06:04.016195Z,62.28.204.240,15500,183.123.163.155,53,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,1090,194,39397,1
2025-08-08T05:06:04.016223Z,219.136.248.35,51677,120.40.198.58,80,TCP,BLOCK,firewall-01,Connection blocked via TCP,536,170,83767,0
2025-08-08T05:06:04.016247Z,80.7.103.200,48038,82.236.113.93,443,TCP,BLOCK,firewall-01,Connection blocked via TCP,1109,149,75601,2
2025-08-08T05:06:04.016272Z,78.252.138.192,7859,43.230.115.216,3389,UDP,BLOCK,firewall-01,Connection blocked via UDP,1837,188,76134,1
2025-08-08T05:06:04.016316Z,247.149.106.1,18960,148.71.116.106,443,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,2618,26,10757,2
2025-08-08T05:06:04.016343Z,67.155.249.56,63329,182.227.34.187,22,TCP,ALLOW,firewall-01,Connection allowed via TCP,1240,42,16290,0
2025-08-08T05:06:04.016381Z,96.120.133.85,15775,199.185.27.128,80,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,2209,47,62979,2
2025-08-08T05:06:04.016424Z,56.18.51.192,11190,99.42.210.64,80,UDP,ALLOW,firewall-01,Connection allowed via UDP,1454,157,85371,1
2025-08-08T05:06:04.016456Z,95.195.6.104,48458,149.146.54.237,3389,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,2363,199,76251,16
2025-08-08T05:06:04.016546Z,113.57.27.13,42630,216.15.212.118,22,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,1831,101,78397,1
2025-08-08T05:06:04.016618Z,208.211.210.163,3059,219.12.214.137,3389,UDP,ALLOW,firewall-01,Connection allowed via UDP,288,91,93152,2
2025-08-08T05:06:04.016651Z,143.251.167.96,16512,232.66.103.79,53,UDP,ALLOW,firewall-01,Connection allowed via UDP,926,3,29231,16
2025-08-08T05:06:04.016679Z,244.138.147.251,57750,7.175.89.85,22,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,779,112,54023,2
2025-08-08T05:06:04.016705Z,169.140.58.225,53553,230.50.148.210,80,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,1328,184,82530,0
2025-08-08T05:06:04.016730Z,237.122.70.72,11806,150.36.101.184,3389,UDP,BLOCK,firewall-01,Connection blocked via UDP,2577,56,20680,1
2025-08-08T05:06:04.016755Z,93.232.166.20,33539,139.186.29.199,3389,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,2475,91,52893,16
2025-08-08T05:06:04.016780Z,21.53.107.125,42930,190.114.94.105,22,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,2841,19,24347,0
2025-08-08T05:06:04.016805Z,137.181.133.210,38718,66.49.192.13,80,UDP,BLOCK,firewall-01,Connection blocked via UDP,1813,114,55398,0
2025-08-08T05:06:04.016829Z,19.254.211.164,16964,20.14.152.240,443,UDP,ALLOW,firewall-01,Connection allowed via UDP,673,170,7448,1
2025-08-08T05:06:04.016854Z,179.69.25.161,7659,247.38.213.240,80,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,864,5,28882,2
2025-08-08T05:06:04.016879Z,202.78.65.211,58153,223.194.117.161,53,TCP,ALLOW,firewall-01,Connection allowed via TCP,1085,40,82125,1
2025-08-08T05:06:04.016904Z,137.79.77.54,20482,237.249.31.193,53,TCP,ALLOW,firewall-01,Connection allowed via TCP,773,171,53866,1
2025-08-08T05:06:04.016929Z,91.114.137.238,30165,99.254.198.43,3389,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,1273,165,77407,1
2025-08-08T05:06:04.016953Z,13.86.133.201,53390,186.67.24.67,53,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,756,71,75749,16
2025-08-08T05:06:04.016977Z,116.6.112.86,54553,241.81.44.21,3389,UDP,ALLOW,firewall-01,Connection allowed via UDP,2212,142,8818,1
2025-08-08T05:06:04.017001Z,72.239.115.46,43402,50.197.142.253,443,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,723,21,94673,2
2025-08-08T05:06:04.017047Z,15.225.197.45,20226,144.236.171.100,80,TCP,ALLOW,firewall-01,Connection allowed via TCP,699,57,89203,0
2025-08-08T05:06:04.017075Z,82.39.231.146,24311,132.34.179.4,53,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,361,107,85634,16
2025-08-08T05:06:04.017100Z,110.98.62.247,23958,92.70.139.152,53,UDP,ALLOW,firewall-01,Connection allowed via UDP,84,147,91603,1
2025-08-08T05:06:04.017125Z,217.145.209.234,29084,14.213.205.175,443,TCP,ALLOW,firewall-01,Connection allowed via TCP,1922,13,37404,0
2025-08-08T05:06:04.017149Z,188.81.69.84,29323,53.245.169.176,53,UDP,ALLOW,firewall-01,Connection allowed via UDP,1455,187,12603,2
2025-08-08T05:06:04.017173Z,223.86.237.247,22057,111.245.231.213,22,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,931,111,1570,1
2025-08-08T05:06:04.017198Z,45.91.155.69,4481,53.85.152.179,443,TCP,BLOCK,firewall-01,Connection blocked via TCP,698,64,32211,1
2025-08-08T05:06:04.017222Z,252.244.49.167,48129,36.90.47.216,443,UDP,BLOCK,firewall-01,Connection blocked via UDP,2722,173,75737,1
2025-08-08T05:06:04.017246Z,180.195.139.141,26880,123.81.218.162,53,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,2288,138,99957,1
2025-08-08T05:06:04.017270Z,38.230.129.198,51790,242.204.134.16,443,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,2659,114,74093,0
2025-08-08T05:06:04.017295Z,77.251.79.20,11699,61.60.246.211,3389,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,2265,17,47617,1
2025-08-08T05:06:04.017319Z,53.13.219.99,8513,110.97.236.81,80,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,614,81,45706,2
2025-08-08T05:06:04.017343Z,10.139.177.209,12528,191.8.171.59,22,UDP,ALLOW,firewall-01,Connection allowed via UDP,1927,58,81432,0
2025-08-08T05:06:04.017367Z,183.198.195.224,40810,78.188.164.143,3389,TCP,ALLOW,firewall-01,Connection allowed via TCP,820,102,52435,16
2025-08-08T05:06:04.017392Z,61.207.22.51,15064,216.231.200.235,443,UDP,ALLOW,firewall-01,Connection allowed via UDP,2250,182,66552,0
2025-08-08T05:06:04.017416Z,140.248.93.181,28478,11.120.236.33,443,UDP,ALLOW,firewall-01,Connection allowed via UDP,917,4,13418,16
2025-08-08T05:06:04.017440Z,245.65.183.169,43127,36.50.251.131,22,TCP,ALLOW,firewall-01,Connection allowed via TCP,2196,101,97820,2
2025-08-08T05:06:04.017464Z,88.105.185.243,64027,66.158.69.250,22,UDP,BLOCK,firewall-01,Connection blocked via UDP,664,36,5866,0
2025-08-08T05:06:04.017488Z,118.126.5.174,31678,140.248.197.242,53,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,1122,61,46256,0
2025-08-08T05:06:04.017512Z,220.26.125.180,9453,152.66.122.216,443,UDP,ALLOW,firewall-01,Connection allowed via UDP,1774,37,70918,1
2025-08-08T05:06:04.017536Z,158.246.77.254,24104,64.71.84.144,53,UDP,BLOCK,firewall-01,Connection blocked via UDP,2973,120,6760,1
2025-08-08T05:06:04.017560Z,176.153.187.64,48727,203.219.119.242,80,UDP,ALLOW,firewall-01,Connection allowed via UDP,2390,99,45966,16
2025-08-08T05:06:04.017583Z,3.243.86.103,26132,76.87.165.63,443,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,1760,97,66378,0
2025-08-08T05:06:04.017607Z,98.200.78.206,63585,170.140.222.129,3389,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,1961,10,37839,16
2025-08-08T05:06:04.017631Z,193.222.50.114,33497,160.117.147.174,3389,TCP,ALLOW,firewall-01,Connection allowed via TCP,1318,26,61126,16
2025-08-08T05:06:04.017671Z,45.16.157.247,22226,144.169.167.166,443,UDP,ALLOW,firewall-01,Connection allowed via UDP,2908,45,85145,2
2025-08-08T05:06:04.017709Z,146.218.227.153,60136,206.58.236.182,22,TCP,BLOCK,firewall-01,Connection blocked via TCP,74,196,8931,1
2025-08-08T05:06:04.017737Z,237.49.87.84,12563,240.232.252.195,53,TCP,ALLOW,firewall-01,Connection allowed via TCP,1015,182,88106,1
2025-08-08T05:06:04.017774Z,239.199.107.112,38070,224.234.150.1,53,TCP,ALLOW,firewall-01,Connection allowed via TCP,2410,51,76433,2
2025-08-08T05:06:04.017801Z,179.13.212.33,24963,6.150.228.110,3389,UDP,ALLOW,firewall-01,Connection allowed via UDP,2673,62,62182,0
2025-08-08T05:06:04.017826Z,226.196.171.194,6411,145.109.111.62,80,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,1164,55,86296,1
2025-08-08T05:06:04.017851Z,31.175.219.21,58590,147.164.182.234,80,TCP,ALLOW,firewall-01,Connection allowed via TCP,2441,19,80213,2
2025-08-08T05:06:04.017876Z,181.119.85.153,51681,72.95.155.23,22,UDP,BLOCK,firewall-01,Connection blocked via UDP,2906,197,37135,0
2025-08-08T05:06:04.017900Z,17.249.6.67,57635,193.142.77.29,443,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,874,46,62076,1
2025-08-08T05:06:04.017925Z,31.210.139.21,4163,203.95.187.251,53,TCP,BLOCK,firewall-01,Connection blocked via TCP,2662,52,48442,0
2025-08-08T05:06:04.017949Z,243.85.11.157,43281,34.148.135.232,22,UDP,BLOCK,firewall-01,Connection blocked via UDP,403,127,73944,2
2025-08-08T05:06:04.017973Z,39.190.59.123,22115,111.9.69.24,22,UDP,ALLOW,firewall-01,Connection allowed via UDP,2859,143,21787,1
